technology,carrier,province,year,share,target_mw_before_existing_stock_adjustment,lower_limit_mw_before_existing_stock_adjustment,upper_limit_mw_before_existing_stock_adjustment,national_target_mw,lower_multiplier,upper_multiplier,allocation_basis,national_source_note
Nuclear,nuclear,Guangdong,2055,0.295277,115158.012752,0.0,115158.012752,390000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Guangxi,2055,0.039746,15500.942308,0.0,15500.942308,390000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Guizhou,2055,0.0,0.0,0.0,0.0,390000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Hainan,2055,0.023789,9277.729695,0.0,9277.729695,390000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Hebei,2055,0.0,0.0,0.0,0.0,390000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Heilongjiang,2055,0.0,0.0,0.0,0.0,390000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Henan,2055,0.0,0.0,0.0,0.0,390000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Hubei,2055,0.0,0.0,0.0,0.0,390000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Hunan,2055,0.0,0.0,0.0,0.0,390000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,InnerMongolia,2055,0.0,0.0,0.0,0.0,390000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Jiangsu,2055,0.120922,47159.405201,0.0,47159.405201,390000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Jiangxi,2055,0.0,0.0,0.0,0.0,390000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Jilin,2055,0.0,0.0,0.0,0.0,390000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Liaoning,2055,0.102366,39922.777662,0.0,39922.777662,390000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Ningxia,2055,0.0,0.0,0.0,0.0,390000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Qinghai,2055,0.0,0.0,0.0,0.0,390000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Shaanxi,2055,0.0,0.0,0.0,0.0,390000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Shandong,2055,0.049719,19390.453091,0.0,19390.453091,390000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Shanghai,2055,0.0,0.0,0.0,0.0,390000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Shanxi,2055,0.0,0.0,0.0,0.0,390000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Sichuan,2055,0.0,0.0,0.0,0.0,390000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Tianjin,2055,0.0,0.0,0.0,0.0,390000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Tibet,2055,0.0,0.0,0.0,0.0,390000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Xinjiang,2055,0.0,0.0,0.0,0.0,390000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Yunnan,2055,0.0,0.0,0.0,0.0,390000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Zhejiang,2055,0.166267,64844.178528,0.0,64844.178528,390000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Anhui,2060,0.0,0.0,0.0,0.0,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Beijing,2060,0.0,0.0,0.0,0.0,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Chongqing,2060,0.0,0.0,0.0,0.0,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Fujian,2060,0.201914,90861.347034,0.0,90861.347034,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Gansu,2060,0.0,0.0,0.0,0.0,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Guangdong,2060,0.295277,132874.630099,0.0,132874.630099,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Guangxi,2060,0.039746,17885.702664,0.0,17885.702664,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Guizhou,2060,0.0,0.0,0.0,0.0,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Hainan,2060,0.023789,10705.072725,0.0,10705.072725,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Hebei,2060,0.0,0.0,0.0,0.0,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Heilongjiang,2060,0.0,0.0,0.0,0.0,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Henan,2060,0.0,0.0,0.0,0.0,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Hubei,2060,0.0,0.0,0.0,0.0,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Hunan,2060,0.0,0.0,0.0,0.0,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,InnerMongolia,2060,0.0,0.0,0.0,0.0,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Jiangsu,2060,0.120922,54414.698309,0.0,54414.698309,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Jiangxi,2060,0.0,0.0,0.0,0.0,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Jilin,2060,0.0,0.0,0.0,0.0,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Liaoning,2060,0.102366,46064.743456,0.0,46064.743456,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Ningxia,2060,0.0,0.0,0.0,0.0,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Qinghai,2060,0.0,0.0,0.0,0.0,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Shaanxi,2060,0.0,0.0,0.0,0.0,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Shandong,2060,0.049719,22373.59972,0.0,22373.59972,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Shanghai,2060,0.0,0.0,0.0,0.0,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Shanxi,2060,0.0,0.0,0.0,0.0,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Sichuan,2060,0.0,0.0,0.0,0.0,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Tianjin,2060,0.0,0.0,0.0,0.0,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Tibet,2060,0.0,0.0,0.0,0.0,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Xinjiang,2060,0.0,0.0,0.0,0.0,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Yunnan,2060,0.0,0.0,0.0,0.0,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Nuclear,nuclear,Zhejiang,2060,0.166267,74820.205994,0.0,74820.205994,450000.0,0.0,1.0,data/existing_infrastructure/nuclear_capacity.csv: 2020+2025,designed_extension_for_2060_path
Offshore wind,offwind,Fujian,2025,0.101291,4760.672915,3808.538332,6188.87479,47000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,NEA_2025_renewable_grid_connected_statistics
Offshore wind,offwind,Guangdong,2025,0.129714,6096.58099,4877.264792,7925.555287,47000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,NEA_2025_renewable_grid_connected_statistics
Offshore wind,offwind,Hebei,2025,0.025516,1199.247586,959.398069,1559.021862,47000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,NEA_2025_renewable_grid_connected_statistics
Offshore wind,offwind,Jiangsu,2025,0.51124,24028.264052,19222.611242,31236.743267,47000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,NEA_2025_renewable_grid_connected_statistics
Offshore wind,offwind,Liaoning,2025,0.030889,1451.787416,1161.429933,1887.323641,47000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,NEA_2025_renewable_grid_connected_statistics
Offshore wind,offwind,Shandong,2025,0.107133,5035.253356,4028.202685,6545.829363,47000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,NEA_2025_renewable_grid_connected_statistics
Offshore wind,offwind,Shanghai,2025,0.044009,2068.432233,1654.745786,2688.961902,47000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,NEA_2025_renewable_grid_connected_statistics
Offshore wind,offwind,Zhejiang,2025,0.050208,2359.761451,1887.809161,3067.689886,47000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,NEA_2025_renewable_grid_connected_statistics
Offshore wind,offwind,Fujian,2030,0.101291,12357.491397,9885.993117,16064.738815,122000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_1300GW_plus_offshore_15GW_per_year_2026_2030
Offshore wind,offwind,Guangdong,2030,0.129714,15825.167677,12660.134142,20572.71798,122000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_1300GW_plus_offshore_15GW_per_year_2026_2030
Offshore wind,offwind,Hebei,2030,0.025516,3112.940543,2490.352435,4046.822706,122000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_1300GW_plus_offshore_15GW_per_year_2026_2030
Offshore wind,offwind,Jiangsu,2030,0.51124,62371.238603,49896.990882,81082.610184,122000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_1300GW_plus_offshore_15GW_per_year_2026_2030
Offshore wind,offwind,Liaoning,2030,0.030889,3768.469464,3014.775571,4899.010303,122000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_1300GW_plus_offshore_15GW_per_year_2026_2030
Offshore wind,offwind,Shandong,2030,0.107133,13070.232117,10456.185693,16991.301751,122000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_1300GW_plus_offshore_15GW_per_year_2026_2030
Offshore wind,offwind,Shanghai,2030,0.044009,5369.121965,4295.297572,6979.858555,122000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_1300GW_plus_offshore_15GW_per_year_2026_2030
Offshore wind,offwind,Zhejiang,2030,0.050208,6125.338235,4900.270588,7962.939705,122000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_1300GW_plus_offshore_15GW_per_year_2026_2030
Offshore wind,offwind,Fujian,2035,0.101291,20258.182617,16206.546094,26335.637402,200000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Declaration_total_2000GW_split_assumption
Offshore wind,offwind,Guangdong,2035,0.129714,25942.897831,20754.318265,33725.767181,200000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Declaration_total_2000GW_split_assumption
Offshore wind,offwind,Hebei,2035,0.025516,5103.181219,4082.544975,6634.135584,200000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Declaration_total_2000GW_split_assumption
Offshore wind,offwind,Jiangsu,2035,0.51124,102247.932136,81798.345709,132922.311777,200000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Declaration_total_2000GW_split_assumption
Offshore wind,offwind,Liaoning,2035,0.030889,6177.818793,4942.255034,8031.16443,200000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Declaration_total_2000GW_split_assumption
Offshore wind,offwind,Shandong,2035,0.107133,21426.610027,17141.288022,27854.593035,200000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Declaration_total_2000GW_split_assumption
Offshore wind,offwind,Shanghai,2035,0.044009,8801.839288,7041.47143,11442.391074,200000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Declaration_total_2000GW_split_assumption
Offshore wind,offwind,Zhejiang,2035,0.050208,10041.53809,8033.230472,13053.999517,200000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Declaration_total_2000GW_split_assumption
Offshore wind,offwind,Fujian,2040,0.101291,26335.637402,21068.509922,34236.328623,260000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Guangdong,2040,0.129714,33725.767181,26980.613745,43843.497335,260000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Hebei,2040,0.025516,6634.135584,5307.308467,8624.37626,260000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Jiangsu,2040,0.51124,132922.311777,106337.849421,172799.00531,260000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Liaoning,2040,0.030889,8031.16443,6424.931544,10440.51376,260000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Shandong,2040,0.107133,27854.593035,22283.674428,36210.970946,260000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Shanghai,2040,0.044009,11442.391074,9153.912859,14875.108396,260000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Zhejiang,2040,0.050208,13053.999517,10443.199613,16970.199372,260000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Fujian,2045,0.101291,32413.092188,25930.47375,42137.019844,320000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Guangdong,2045,0.129714,41508.63653,33206.909224,53961.227489,320000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Hebei,2045,0.025516,8165.08995,6532.07196,10614.616935,320000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Jiangsu,2045,0.51124,163596.691417,130877.353134,212675.698843,320000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Liaoning,2045,0.030889,9884.510068,7907.608055,12849.863089,320000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Shandong,2045,0.107133,34282.576043,27426.060835,44567.348856,320000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Shanghai,2045,0.044009,14082.94286,11266.354288,18307.825718,320000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Zhejiang,2045,0.050208,16066.460943,12853.168755,20886.399226,320000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Fujian,2050,0.101291,38490.546973,30792.437578,50037.711065,380000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Guangdong,2050,0.129714,49291.505879,39433.204704,64078.957643,380000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Hebei,2050,0.025516,9696.044316,7756.835452,12604.85761,380000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Jiangsu,2050,0.51124,194271.071058,155416.856846,252552.392376,380000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Liaoning,2050,0.030889,11737.855706,9390.284565,15259.212418,380000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Shandong,2050,0.107133,40710.559051,32568.447241,52923.726767,380000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Shanghai,2050,0.044009,16723.494646,13378.795717,21740.54304,380000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Zhejiang,2050,0.050208,19078.92237,15263.137896,24802.599081,380000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Fujian,2055,0.101291,44568.001758,35654.401406,57938.402285,440000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Guangdong,2055,0.129714,57074.375229,45659.500183,74196.687798,440000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Hebei,2055,0.025516,11226.998681,8981.598945,14595.098286,440000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Jiangsu,2055,0.51124,224945.450699,179956.360559,292429.085908,440000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Liaoning,2055,0.030889,13591.201344,10872.961075,17668.561747,440000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Shandong,2055,0.107133,47138.54206,37710.833648,61280.104677,440000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Shanghai,2055,0.044009,19364.046433,15491.237146,25173.260362,440000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Zhejiang,2055,0.050208,22091.383797,17673.107038,28718.798936,440000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Offshore wind,offwind,Fujian,2060,0.101291,50645.456543,40516.365234,65839.093506,500000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Offshore wind,offwind,Guangdong,2060,0.129714,64857.244578,51885.795663,84314.417952,500000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Offshore wind,offwind,Hebei,2060,0.025516,12757.953047,10206.362437,16585.338961,500000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Offshore wind,offwind,Jiangsu,2060,0.51124,255619.83034,204495.864272,332305.779441,500000.0,0.8,1.3,data/existing_infrastructure/offwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
